ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error
100.38359920398695,0.3433378394438788,-51.631758655640894,0.43660039011958546,-1.9825762609761728,0.736817473046401,5.670563601241759,0.8042069783940018,20.016798,20.572691,19.087278,1.4854126,0.55589294,0.92951965,,
100.06933342436962,0.09112828763351238,-51.61894652766162,0.13269848750535546,-0.5438270800058971,0.20542932334859118,0.9537298754939907,0.25059651307319736,17.97325,18.322927,17.39426,0.92866707,0.34967804,0.578989,,
100.04639486660263,0.5932383094930594,-51.45495913345757,0.8142131339955274,-0.4372601607678903,1.4491793378027387,1.6147110067173376,2.0646753805563884,20.415907,20.777563,19.260729,1.5168343,0.3616562,1.1551781,,
99.81057719930746,1.0674585866144983,-51.58049437540354,1.7900618543044176,1.7151643150211422,2.328863828849842,2.820998608667616,3.113770797977104,20.815704,21.234125,19.935488,1.2986374,0.4184208,0.8802166,,
99.97750212942088,0.42039733793703543,-51.63590190914064,0.5712220647884714,-0.7281511807163512,0.9273403306937388,6.931770779963038,1.174842684462567,20.296978,20.74503,19.254477,1.4905529,0.44805145,1.0425014,,
100.30040382707907,0.5697361633538317,-51.73962871578295,0.6866201636756365,-0.5749723971738969,1.2908581079339643,1.5752225131382693,1.4737489080940844,20.527634,20.700058,19.8496,0.85045815,0.17242432,0.6780338,,
100.06973618618929,0.44003766115003373,-51.477536988469,0.5704620158601839,-0.8121440157072257,1.0052302415387449,3.8743860152106535,1.1593923734673024,20.163073,20.7859,19.242344,1.5435562,0.62282753,0.9207287,,
99.97198701545251,0.742528933765318,-51.617923645204776,0.9604591505497152,8.798740505044426,1.6952229098083853,0.04039422710070468,2.111113269608044,20.749445,20.887045,20.065495,0.82155037,0.13759995,0.6839504,,
100.32824320884134,0.6998947112459787,-51.50023625596566,0.845817621406581,-3.579847058499394,1.59766613290734,5.572875756913094,1.5012515596971547,20.75835,20.854769,19.966509,0.8882599,0.09641838,0.7918415,,
100.37877639952953,0.1818989413233324,-51.475779968700955,0.22946375893457302,2.931706352652454,0.3860758299773745,2.8133420091083905,0.4190280022049293,18.966072,19.351988,18.451023,0.90096474,0.38591576,0.515049,,
100.44231709028163,0.11786787160189756,-51.48058230505885,0.13421285412684922,2.9392757680094586,0.26763644916661955,1.8655935570098259,0.2952026333788044,18.52769,18.976892,17.967052,1.00984,0.44920158,0.5606384,,
100.0737203245539,0.376524003628002,-51.57687534744209,0.550527808932234,-3.0255213225912536,0.8378346409738522,6.497024942288888,1.096975223238188,19.985573,20.711426,19.158957,1.5524693,0.72585297,0.8266163,,
99.99205282742933,0.23986961389103179,-51.66851618179514,0.3246601171643439,8.441806154146482,0.558785287776608,-2.344692047122955,0.6950081251553927,19.318361,20.430428,18.198202,2.2322254,1.1120663,1.1201591,,
99.99823069886047,0.1947755562830885,-51.590063450991764,0.29341648446432306,-2.931486518831874,0.4454269004597704,3.1562819635760095,0.661383976854252,18.989176,19.379457,18.328901,1.0505562,0.39028168,0.6602745,,
99.96493972248476,0.7207415300060528,-51.50472276515534,1.0979836620439931,1.6866700810202149,1.5975800785337473,-4.807896905725682,2.394135398851732,20.611914,20.982796,19.643845,1.3389511,0.37088203,0.9680691,,
100.34821335976592,0.11627788255369587,-51.62661170873358,0.14835875990691008,-1.8812930469461286,0.27752407309116656,6.023372763575702,0.3231408800930038,18.31189,18.683857,17.812603,0.87125397,0.37196732,0.49928665,,
99.94852979232768,0.42044591621522953,-51.57233220766819,0.6599880808096739,1.660091313312861,0.9607639806991043,-5.404725651610366,1.2509954308888496,20.244076,21.183382,19.051538,2.1318436,0.93930626,1.1925373,,
99.87616801151661,0.4939913818562439,-51.65953991401025,0.6501928540259565,0.3007446106411269,1.2804523487296393,4.956452850101361,1.4053110890845553,20.24265,21.14841,19.05016,2.0982513,0.9057617,1.1924896,,
100.2082374677624,0.7665672271040739,-51.62611454273519,1.5972002988248954,-3.1583095140755364,1.7729041575578763,-1.7607712297729718,3.1837736029944197,20.569172,20.50052,20.208092,0.29242897,-0.0686512,0.36108017,,
100.37415965909759,0.3983118877807251,-51.482658901346404,0.4889005461087909,2.6068212733802825,0.9180609875338398,3.31913008727635,0.9520695999419236,20.167048,20.715221,19.309425,1.405796,0.5481739,0.85762215,,
99.84785168200692,0.1343598314612822,-51.685504279258076,0.17545806766187028,-0.9468200125780714,0.30578483477631174,2.8527052463645584,0.3701890626920736,18.614965,19.058674,18.023285,1.035389,0.44370842,0.5916805,,
99.72617037524294,0.6044236366831458,-51.62823996415204,0.8796382978414832,1.1063378911277317,1.398359043436568,10.482930309772613,2.076980921221406,20.107677,21.231695,18.902294,2.329401,1.1240177,1.2053833,,
99.93369040715218,0.4591922758987993,-51.64615295989828,0.6350268332586443,-0.32732982158170076,1.0678961868762205,3.871855509232744,1.2941854189613105,20.364258,21.044756,19.468615,1.5761414,0.6804981,0.89564323,,
100.18312524333976,0.1378614784739708,-51.50057298952379,0.19352810640048898,-1.151982798598337,0.31920811944371796,3.5486648810754358,0.39224965051538824,18.620035,19.066654,17.986536,1.0801182,0.44661903,0.63349915,,
100.42520851625513,0.5598769168248693,-51.46730978641797,0.6221012871726724,0.008085306636421319,1.238379600843875,1.9491552241379653,1.1674254386633587,20.556122,20.97023,19.67924,1.2909908,0.41410828,0.87688255,,
