ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error
100.27285736191756,0.1637114302444766,-50.891345774626735,0.1751815220186706,0.849052354671635,0.38035419353547917,0.15834213168136008,0.3503693740935467,18.7547,19.272505,17.924835,1.3476696,0.5178051,0.8298645,,
100.2974147140531,0.48596589734300244,-51.08059229855055,0.5333996491650881,-3.427167721827192,1.1864373251259144,-2.327476243892727,0.9976123560578011,20.122545,20.511852,19.485882,1.0259705,0.38930702,0.63666344,,
100.34033427988962,0.3894151788232931,-51.0836360201658,0.4512942691715294,0.5259025151783654,1.004492870539606,13.284219389374808,0.9638377861021684,19.796314,20.84006,18.765537,2.074522,1.043745,1.030777,,
100.23261459526643,0.5042985836729916,-50.95366499344711,0.5503614616560398,0.5863306896892259,1.0834756499289464,-0.046259982113375855,1.0514475898601343,20.327215,20.627813,19.616234,1.0115795,0.30059814,0.71098137,,
100.25383102635614,0.6450672312447514,-51.04342918553199,0.6252211928926875,1.5359470031752025,1.5381896374725517,0.8036224119046593,1.1885207364347776,20.496792,20.914091,19.950827,0.96326447,0.41729927,0.5459652,,
100.25664446722212,0.5235774747604338,-51.07770289996945,0.5037543981614502,0.8039286584053735,1.668791683233729,0.48945678048948815,1.3271203523816726,20.09759,20.480164,19.546892,0.9332714,0.38257408,0.5506973,,
100.22577238960145,0.338957375814134,-50.89975406657643,0.4374451148571819,-0.3550309662106528,0.8506709700673162,-0.4118403983476092,0.8339428741733442,19.656914,20.026882,19.00104,1.0258427,0.3699684,0.65587425,,
100.28667482961174,0.2030442128257586,-51.07753786132933,0.24272126559271912,0.6975020803783739,0.4940992443498862,0.6729651089542987,0.4650212799517533,18.833254,19.396029,18.143488,1.2525406,0.56277466,0.68976593,,
100.32297417051896,0.2685207042901342,-51.03989605270972,0.28612011863375436,0.9244416526305581,0.7653541863999132,0.6504263704231075,0.6893076096288424,19.200695,18.870893,18.086138,0.7847557,-0.32980156,1.1145573,,
100.31586855161335,0.5578965595303292,-51.04339517787862,0.6860398846626037,3.243804724122134,1.2217245997138342,19.326380171180872,1.5115917526181901,20.40388,21.124914,19.273352,1.8515625,0.721035,1.1305275,,
100.22969492669768,0.32064553341424096,-51.045866662295545,0.43066457541420844,-3.5053387939834,0.7912247232658934,5.8927370906875955,0.9042421809650284,19.58942,20.363396,18.447721,1.9156742,0.7739754,1.1416988,,
100.33349935882354,0.39607938984467567,-51.069780844815604,0.4382967650442198,-1.6020412418035972,1.109249948648394,4.463599917891633,1.1588446190673087,19.877989,20.596302,18.982801,1.6135006,0.7183132,0.8951874,,
100.27240274680318,0.07369663432704358,-51.0904740688498,0.07289838242129894,0.48138117933286445,0.17039543372756302,0.010230129720533098,0.14009470381880054,17.125242,17.879446,16.285044,1.5944023,0.7542038,0.8401985,,
100.32245229041574,0.23255780329148568,-51.039553060893375,0.23484468832177557,0.10307532222263516,0.5895296098999846,4.583979486364006,0.48330770597914074,19.135485,19.173098,18.18011,0.9929867,0.037612915,0.95537376,,
100.27596246335199,0.1374705826514582,-50.888448320277355,0.1603562897283623,0.7684373033177756,0.31248387950451245,-0.2356990872517486,0.32549342514006696,18.598698,18.719278,18.248022,0.47125626,0.12058067,0.35067558,,
100.27541292812235,0.7145107534415217,-51.06070707714219,0.7050205803464307,-1.1257721588490512,1.5832095679775484,-2.964548203338117,1.5085480316560187,20.614082,21.03284,20.244797,0.788044,0.4187584,0.36928558,,
100.27430009465503,1.0228037497268012,-51.073382356740844,0.7310841083220615,0.6697004817152075,2.482668345728352,-0.2566325131291011,1.408994102664703,20.41995,20.700062,19.858433,0.841629,0.2801113,0.5615177,,
100.2744712034199,0.39057575693899127,-51.00300714736737,0.44242485515021146,1.0553306731698089,0.9010917609738366,-1.292637606245973,1.0215184039644964,20.066488,20.209143,19.346748,0.86239433,0.14265442,0.7197399,,
100.29900569380007,0.3142469504388462,-51.04518237415525,0.33223752755958147,0.5125986067828437,0.9109622146977775,2.09637672143886,0.828524631969137,19.470325,19.937155,18.819082,1.1180725,0.4668293,0.6512432,,
100.17127454504504,0.37719763595665334,-51.00600124416453,0.4643508238039943,1.099836481449307,0.8356549741558454,-3.135396030602683,1.1979947716516646,19.992004,20.539604,19.288534,1.25107,0.5475998,0.70347023,,
100.2331211096518,0.5279772058836503,-51.00502685499075,0.6669775066319713,1.3123431188393688,1.2042079770751626,1.2597208706517993,1.441928942393707,20.35681,20.626753,19.847605,0.7791481,0.26994324,0.50920486,,
100.24531036724494,1.9133686314198108,-50.943464622627346,2.03304301295454,1.0296637338168075,2.398999830051282,-1.6778405848129876,3.8282285731920576,20.95339,21.206701,20.419683,0.7870178,0.25331116,0.53370667,,
100.2737581897453,0.18476611932989517,-50.8832145221721,0.20905638070271676,0.12506210331985684,0.38961163742611765,-0.35364008610824776,0.4050968725926758,18.959509,19.429523,18.263474,1.16605,0.47001457,0.6960354,,
100.3117033242454,0.24158743171537814,-51.07085765543832,0.2722053017178991,1.189737995171582,0.6147702812658613,0.7290048864904458,0.5892106492725198,19.13652,19.531336,18.482885,1.0484505,0.39481544,0.653635,,
