ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error
100.38342878193666,0.19275103745945832,-51.27278052899218,0.17134277764249756,0.0668690912044339,0.42487320286124014,3.53496603133528,0.3536336339578874,18.79758,19.709047,17.873161,1.835886,0.9114666,0.9244194,,
100.36763130728126,0.22536014820290623,-51.26813868404472,0.20706920274041343,4.548574161121341,0.48297108258239696,4.069205813033184,0.389914024924278,18.95957,19.256907,18.461603,0.79530334,0.29733658,0.49796677,,
100.58564431000615,0.14001945024695583,-51.15862301570988,0.11188419425983229,-0.1943025318090913,0.28642557976519467,4.11032100377175,0.22252116116406256,18.240824,18.736168,17.574654,1.1615143,0.49534416,0.6661701,,
100.79139812456084,1.6106464896348966,-51.08890895860582,1.4571777136247714,2.602950765013135,4.835443477684161,3.5904905487843335,3.9590402872804447,20.90328,21.734589,19.479141,2.2554474,0.83130836,1.424139,,
100.7698216514751,0.2562634440188175,-51.0899034164779,0.30560914337513645,1.528471285355257,0.6385119645075322,-1.1687716019144316,0.7050077722993993,19.263563,19.565657,18.785349,0.78030777,0.3020935,0.47821426,,
100.7361082868862,0.5734421664928862,-51.096302767125174,0.5615634573672283,-0.9000474358840351,1.3207408727759582,1.3690411664375524,1.0488042167945013,20.327194,21.203047,19.349932,1.8531151,0.8758526,0.9772625,,
100.72681103259369,0.3221570226588396,-51.12650752747679,0.352169395316663,2.137606452398429,0.7291670410166307,0.7520778574019258,0.7519967610871078,19.642818,19.936857,19.152094,0.78476334,0.29403877,0.49072456,,
100.79475545472991,0.2768891969503161,-51.089567149907445,0.31341855492856474,4.864566217394935,0.6379403321932476,-6.641624101197785,0.6935584415205812,19.440435,20.128408,18.550293,1.5781155,0.687973,0.89014244,,
100.85597584791137,1.6223764229948467,-51.08674181415561,1.6975409738397003,-1.2073188144241875,4.359002958925374,-1.0113744922902923,3.3739445776833104,20.88411,21.34907,19.966486,1.3825836,0.4649601,0.9176235,,
100.59253348991511,0.5530589359627058,-51.178052260696774,0.5130217325078358,7.317047833756535,1.337602002988039,-8.997105018707403,0.9838649785662626,20.244213,21.07332,19.017462,2.0558586,0.8291073,1.2267513,,
100.80547741376476,0.11842265327487542,-51.14645140496556,0.10229635033703872,-1.4109522047178364,0.2522754466741952,4.374199900793612,0.20378087287038663,17.998743,18.274462,17.568106,0.70635605,0.2757187,0.43063736,,
100.73822809508688,0.48936490781185915,-51.129093174955685,0.508134463296166,3.0854223518569337,1.13053024821685,4.9769689353284,1.0107640663337016,20.269777,20.942112,19.300392,1.6417198,0.6723347,0.96938515,,
100.74820650723653,0.8846134749529527,-51.084765894817515,0.7797392026656088,-1.0678471153285354,1.9784856622879856,6.092526395941911,1.4011203796341485,20.69176,20.956825,19.93932,1.0175056,0.26506615,0.7524395,,
100.58265536740817,1.2192713635276269,-51.212459966957,0.8693803321565093,1.2673276292795665,2.5141063658536167,-1.0020949404391355,1.6608742005409176,20.764498,23.05827,19.503773,3.5544968,2.2937717,1.260725,,
100.49925200663861,0.9362633299555554,-51.26043706737688,0.7756092795167713,7.182684287464219,1.9304406202036892,0.6833525674587422,1.4281211955221016,20.667377,21.062542,19.449495,1.6130466,0.3951645,1.2178822,,
100.64030221840005,0.5839626260025573,-51.15824669973921,0.4534948949099038,-3.0686916698072313,1.1321367351240053,-0.9245272672474671,0.8445236176834605,20.145905,21.177292,19.124031,2.0532608,1.0313873,1.0218735,,
100.63309798365378,0.11464174173622403,-51.13388943119971,0.11259676506203743,-0.49568560082926455,0.25516540487475126,5.244733378629855,0.21177666384860128,18.18713,18.525229,17.696043,0.8291855,0.33809853,0.49108696,,
100.80770918697101,0.7707650194782241,-51.11740852416667,0.9652626394818712,2.819063807288212,1.9759985794879988,-6.767983301182522,1.7132025733461433,20.705004,21.746563,19.444754,2.3018093,1.0415592,1.2602501,,
100.84390228999202,0.30884417707664197,-51.100107422240285,0.3558413263695997,1.3378057120476303,0.7154552192207236,7.002309721694942,0.7925887586857007,19.583122,20.153397,18.899302,1.2540951,0.57027435,0.6838207,,
100.8087122913207,0.14789379403420014,-51.12687004977793,0.15087712881586807,0.749814483495872,0.3421740646356404,1.7123058068944714,0.29806035029250016,18.47279,18.89054,17.960804,0.9297352,0.4177494,0.5119858,,
100.79726763968499,0.8382557418182169,-51.05216114159901,1.0951794298149777,2.8525483669755483,1.7675985103901786,-0.228653844672799,2.0961511983658694,20.662886,20.873442,20.149403,0.7240391,0.21055603,0.51348305,,
100.48088495961471,0.4933245826600904,-51.22293762605083,0.4503871511203084,0.4730287762522842,1.12665341774446,3.2095478048899926,0.9218084982507486,20.112097,21.156712,18.910213,2.246498,1.0446148,1.2018833,,
100.58948163319224,0.35262440455616817,-51.165580524502396,0.30646872144982973,-0.35657764768911887,0.7080525707463569,4.414959058891857,0.5653423327111902,19.382605,19.731611,19.05057,0.6810417,0.34900665,0.33203506,,
100.41528102376947,0.4636799779279139,-51.25867801606425,0.4279116753824098,0.8238784640008657,1.0430917725505064,1.744090721440959,0.9124545867585436,20.023706,20.484638,19.023783,1.4608555,0.46093178,0.9999237,,
100.51551950975899,0.6898506037522801,-51.196844924227086,0.5405038796234681,-1.0692183327535023,1.7089570012999296,4.309947023232168,1.0817889921246535,20.503145,21.478333,19.407682,2.07065,0.9751873,1.0954628,,
100.58465184343834,0.6441664984110987,-51.15821744707681,0.4657069206952279,3.4288569634741304,1.2614137111364945,5.283373118169397,0.8562665913549439,20.35176,20.527328,19.689709,0.8376198,0.17556763,0.66205215,,
100.7575810110683,0.5173169791139172,-51.132636145493464,0.5407079112138524,-0.1963644740692283,1.311647931136097,1.0465622196107491,1.1685776737863913,20.125097,20.370445,19.482592,0.8878536,0.24534798,0.64250565,,
100.77278734147961,0.8586035766400743,-51.156486707232695,0.6434793414850213,8.00123295224975,1.8236952157621271,7.98023704440968,1.2652883471012122,20.521145,20.405527,19.31161,1.0939178,-0.11561775,1.2095356,,
100.45184796613228,0.5018132133728581,-51.22254773103824,0.4459963923655841,3.767324515588584,1.0982608437049388,-0.875471742391551,0.7694665495968024,20.10358,20.296507,19.61372,0.68278694,0.1929264,0.48986053,,
100.72057371971819,1.2786992564763302,-51.13959744663489,1.6288085943274888,4.675988068930804,3.693075485713058,-0.023796635364028984,4.882391876958111,20.88992,21.297867,20.74544,0.5524273,0.40794754,0.14447975,,
100.68269445965593,1.476132146099183,-51.184855312596746,0.9320487222845708,0.14254475839790626,3.1329127308864324,13.651092147251468,1.8013881713596271,20.892376,21.297125,19.922682,1.374443,0.40474892,0.96969414,,
100.8418669689114,0.975121653614044,-51.04636499299707,0.6252093880730072,1.664723453490129,1.81172954877765,6.3418595766727215,1.2044019294734272,20.483482,21.104898,19.377794,1.7271042,0.6214161,1.1056881,,
100.82543245293805,1.526001712495097,-51.12034126776965,1.5770355685591217,0.7750553116700811,3.4910319960589766,-1.0515013906122903,4.948533477917319,20.952398,21.500818,19.9439,1.5569191,0.54841995,1.0084991,,
100.59298888292955,0.5724087414411203,-51.15384693635997,0.422927778076186,0.966899115776276,1.1687317296233553,3.8578378131044095,0.7990225226039349,20.191442,20.904224,18.939604,1.9646206,0.7127819,1.2518387,,
