ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error
209.89017354110786,1.0291131449359325,14.077464335249223,1.4780830334697435,,,,,20.486956,20.765491,19.915138,0.85035324,,
209.98140232622,0.3000224502367923,14.078749307226357,0.31006988893874143,-0.9882844882576456,0.5907930326447658,-9.242492485299643,0.4710938420566213,18.963278,19.288548,18.376041,0.9125061,,
209.85787941550697,2.716273635099094,14.05463984992583,2.5131147173646142,,,,,21.103373,,,,,
209.7991855190418,0.309613682891952,14.079614661566922,0.3124661903504787,-2.4994355064893448,0.6791575835273013,-3.5979780037344873,0.49610993662143055,19.145315,20.043713,17.990633,2.0530796,,
209.83836682210713,0.5972101709891587,14.080812692527559,0.598189433829688,-3.151706297287774,1.311666608104423,-0.6813832179922092,0.9738278716279322,19.955353,20.734306,18.70568,2.0286255,,
209.93790887349056,2.2856030558534677,14.04534310826161,3.811466258537855,,,,,21.014538,,,,,
209.78399647415094,0.11200234440758791,14.080489217270673,0.10833780015841044,-4.182532071125092,0.2574073522215749,-16.23780084815767,0.18981903061485994,17.583445,18.243942,16.79227,1.4516716,,
209.9129546999244,0.9439862012462004,14.027731835559159,1.279797517477506,,,,,20.402666,20.54147,20.13568,0.40579033,,
209.82486209247784,0.27825596000231706,14.084001065243365,0.27502442365816365,-4.062111004460178,0.6285760672058784,-9.401449352970657,0.4621635587783694,19.005556,19.157108,18.55375,0.6033592,,
209.80585144469865,0.5219192881383777,14.06593316834531,0.5374154058834344,-4.152662644370196,1.1292739441148476,-2.1539221239132793,0.826513947676863,19.905,20.652832,18.85977,1.7930622,,
209.97667835075984,0.16505605173816873,14.086842591216746,0.1651885759049044,-7.768704505261172,0.3559797259558149,-1.4669551485848245,0.28460860100766044,18.129606,19.58653,16.916422,2.6701088,,
209.99248782963656,0.15543347122458198,14.04044133345565,0.12855781490473134,-20.198617643384097,0.3485311761442393,1.6123701527002015,0.22336703247590167,17.800573,18.109087,17.337278,0.7718086,,
209.98793924183798,0.6152971508171178,14.062275706915626,0.432796572008721,9.972510753264894,1.4877387592795577,-9.972841049240746,0.7723946427395634,19.637558,20.715763,18.388838,2.3269253,,
209.79951071373114,0.39420057543560855,14.03950268424368,0.37731420427865126,-1.4963499591249452,0.8847412579617782,6.148482995573253,0.6307225297833173,19.143997,20.13077,17.972124,2.1586456,,
209.9388933749619,0.23042128410906068,14.042431328880964,0.2090948368334232,-3.2342717965904377,0.5169229870057752,-6.486994158892717,0.3515454613838733,18.602673,18.903671,18.092506,0.81116486,,
209.80197414085112,0.284091399349597,14.044688423413877,0.2735648894800966,-1.2100069379625533,0.6503430951938773,-5.8261126667853,0.4841721871536147,18.897314,19.458944,18.167385,1.2915592,,
209.9980416399251,1.1128599937883885,14.031901036926907,1.487043245523883,,,,,20.616846,22.4459,19.206266,3.2396336,,
209.87649652223396,0.7751171308651583,14.047517210593513,0.8705825928601896,-8.021568431071282,1.6837446374641083,-8.179245540858487,1.5008428535836458,20.212494,19.974876,19.543266,0.4316101,,
209.79194637998603,0.863403971296818,14.082922986862753,0.9942080680265422,-0.6047349970492901,1.9511547093209898,-4.4070184288681045,1.6692331370822153,20.57584,21.274267,19.362183,1.9120846,,
209.9655404915953,0.28517437006192276,14.049967560045713,0.2569335517385634,-12.114372130571157,0.6327510373643696,-2.343778917977617,0.4244278718484926,18.72876,19.04454,18.333702,0.7108383,,
209.81829442735608,0.7359002487629582,14.049375610852186,0.7890071016807954,-9.374555816008522,1.325664871782576,-0.38741057529687867,0.9816389585540364,20.137383,20.53009,19.64204,0.8880501,,
209.9917499496699,2.892035933787155,14.049104988492676,2.345346584820245,,,,,20.102959,19.43461,18.445904,0.9887066,,
209.95360135908743,0.7154276889545831,14.088307405507681,0.8730437525228214,2.777626318342243,1.860693271458273,-31.56767625634424,2.3406086854038834,20.326178,20.910498,19.566015,1.3444824,,
209.78750990256452,0.8441452646802906,14.050364568706028,1.2348539239877152,,,,,20.50034,20.704062,19.746284,0.957777,,
209.8114485907527,0.36522509371818834,14.052747328728227,0.3727613873809558,-2.9771633841756797,0.803640911548626,-9.507339269944541,0.6157958097778523,19.377935,19.748636,18.817509,0.93112755,,
209.99223021421017,0.4858216898785962,14.054587995071527,0.4449630024711883,-25.166052735652627,1.0692124490502883,-4.28138262340714,0.7149756892104522,19.508362,20.211794,18.586056,1.6257381,,
209.88493407383143,0.27347461146830204,14.05233518735291,0.29620771710715055,-2.2371247000441077,0.6265943589133558,-5.496212430606209,0.5910396273602807,19.039743,19.327219,18.639387,0.6878319,,
209.87310538963047,0.8065907025821046,14.09161339413583,0.918022063846569,-5.336461227348956,1.9690239635920845,-4.120654072457246,2.1806095497912907,20.391008,21.133947,19.219925,1.9140224,,
209.867706182325,0.1343187750264563,14.05508468599513,0.13102356442881188,-2.359816493695814,0.2945393716601368,-13.12836244416183,0.22745934209333915,17.688305,17.977613,17.20991,0.767704,,
209.81051661684643,0.7643842931931906,14.056068196182071,1.1358736542664918,,,,,20.416563,20.454496,20.009699,0.44479752,,
209.85950637214535,0.752826151844952,14.122957519301798,1.0483575556533602,,,,,20.368116,20.173912,19.908838,0.26507378,,
209.8896885992394,0.44690052784229967,14.056898458886623,0.460634031858621,-14.875336898908673,0.9566944296365069,0.5595815307976462,0.772004588173459,19.612423,19.974453,19.032524,0.94192886,,
209.90270137785444,0.6646652173259587,14.12516722753247,0.6207806793672387,-0.8920980691143088,1.5483338701978089,-9.807706501798236,0.9354510718015318,19.924366,20.433481,19.054842,1.3786392,,
209.94088663478132,0.9275784186879971,14.060604433555929,1.3887060382731247,,,,,20.625956,20.67962,20.384693,0.2949276,,
209.85276389366172,0.8183482181131411,14.05937500570982,0.9694343149423565,-1.7188790446685491,1.6385674349819195,1.5715809960700708,1.6839349492017637,20.322247,20.68815,19.729843,0.95830727,,
209.98896868185253,0.21270500916711294,14.007113234131644,0.19857129356037573,-2.2581420870362403,0.48386218343218484,-7.27157002229232,0.33391733910215793,18.378126,18.993408,17.697674,1.2957344,,
209.8695430043799,1.6653269801669506,14.050229109490312,2.488669471614032,,,,,20.940342,21.939323,19.859123,2.0802002,,
209.97765001035003,0.38842390920640685,14.005156537151635,0.3649355537479995,11.74050979222837,0.863591320149754,-13.651806519758633,0.603528530117944,19.408539,19.799679,18.795387,1.0042915,,
209.97286832704629,0.5157975628573324,14.006073200554262,0.5041077307395531,-21.870451769044884,1.094899966994094,-18.075382197178993,0.7653924194191588,19.516615,20.290565,18.751707,1.5388584,,
210.00109874228644,0.19199335931025446,14.005635861853397,0.18083827334700442,-16.20475133109708,0.35986100347480976,-22.76562105044481,0.2533469488178587,17.99176,18.586264,17.189795,1.3964691,,
209.90308159899686,0.20895996530018038,14.133973311630045,0.20962034699349574,-7.645482064924457,0.4565825595120277,-9.659849891289651,0.35552830402700986,18.578148,18.927155,18.020548,0.9066067,,
209.9966407560935,0.6860664219773263,14.017245424844234,0.6400567597717898,-7.354898742395828,1.490797865393688,2.9722801679434117,1.0114888627117455,19.916069,20.95143,18.834747,2.116682,,
210.0316400266308,0.478659692600419,14.002704547251478,0.42202784881608757,-0.48628866391297226,0.9812705774739828,-0.6846506319235903,0.7367082576674885,19.639938,18.578806,18.713114,-0.13430786,,
209.90736832408777,10.978988213291046,14.105169838718203,2.9413078086525744,,,,,20.728125,20.747805,20.637732,0.11007309,,
209.85816543417883,1.309350247099052,14.028043687203418,1.521222088509449,-0.45245885239391165,2.9933418975035546,-4.963136687949524,3.223089676964225,20.60426,20.878479,19.441025,1.4374542,,
209.92038703286556,0.17722801251742448,14.017972599046718,0.16100202241951264,-6.631741968008785,0.40375058530332253,-0.9517296887508838,0.28599956927412484,18.164719,18.66672,17.54913,1.11759,,
210.04909229837838,0.381553358540729,14.018458947636992,0.32299513733960433,-3.2619400973938406,0.7993529374894925,-3.747884268062238,0.5747367179049693,19.424385,19.592484,18.913177,0.67930603,,
209.85951796047115,0.6187001812915818,14.102145199773197,0.6535402561574873,2.2025982972628433,1.3521746104707075,-7.4091434284806,1.1066662937227971,20.147312,20.936274,18.96954,1.9667339,,
209.96512579094392,0.12390819230459472,14.029552986213499,0.11178871942592944,-10.132266148369657,0.27470209910558346,-24.29433046981847,0.1859755025986957,17.499613,18.805859,16.350126,2.4557323,,
209.87570305325463,1.424480231838878,14.075843349025593,2.518288345253162,,,,,20.88603,20.371145,19.880703,0.49044228,,
209.86210037365132,0.1323013567869673,14.030675834494085,0.09979443543693929,-5.661038277955709,0.30396309210599837,-4.4355571898048405,0.16562927046519463,17.12014,17.344072,16.730272,0.61380005,,
210.11963667005017,0.29833108701134514,14.521671784891899,0.19158594164117074,-13.333815430379644,0.6639544271700609,-14.6083568783668,0.3806569480501114,19.019932,20.084745,17.849861,2.2348843,,
210.22901467603958,0.18591219986897572,14.27804443972163,0.14129723814203055,-8.56801637475635,0.3673127446861686,-2.734062961286235,0.27441150487441696,18.454418,18.947012,17.806858,1.1401539,,
209.7214160025427,0.4975207897843574,14.560548620156297,0.42718160719397597,1.1287825092231483,0.9071845076048031,-39.63442007250929,0.6521315973885735,19.632439,20.156319,18.446756,1.7095623,,
210.00638783980236,0.4312039743259948,14.365059801382229,0.34699580499058785,0.03505923399215752,0.7761830599835267,-1.725115139105757,0.6456428322143795,19.390156,19.764738,18.806458,0.95828056,,
210.46714065732678,4.482564538236862,14.380496418575973,1.5106151575598297,,,,,21.03574,,,,,
210.2859250148193,15.116179322188836,14.328870740246836,33.783260525550304,,,,,21.051222,,,,,
209.6168274179364,0.1275219693317145,14.367054339238578,0.11433477601602507,-4.694637355085537,0.32004395597506624,-0.9713095155902614,0.2531512755390607,17.694323,19.180023,16.504993,2.6750298,,
210.3484223207719,0.2552721417597207,14.682450520835205,0.20410767617993497,-10.166356552822162,0.5764919066129738,-0.8589010670501784,0.4663263489891883,18.348444,18.546722,17.743269,0.80345345,,
210.0358994629915,0.18417435142508087,14.791925623103152,0.11995023994503681,-8.942717327297402,0.3277448178504757,-2.1449206246023675,0.22251789413261006,18.231983,19.014511,17.267345,1.7471657,,
209.8710287030406,0.9730134346170909,14.287386113014625,1.4125570133889591,,,,,20.571785,21.038027,19.241592,1.7964344,,
210.1236524322943,0.16993469558986188,14.307939407295267,0.15061650866160736,4.221879957026305,0.3605106110730855,-5.796462091090534,0.31784877018483965,18.311848,18.692326,17.812634,0.8796921,,
209.70824886901838,0.19903171297644462,14.556626625874499,0.1884429152316956,-16.061374352248357,0.3986797926466404,-32.477663922435,0.24883014351629876,18.024004,18.675488,17.078037,1.5974503,,
209.73944714850134,0.7646319483949101,14.125512687154586,0.8002256309631904,-3.742128418076952,1.5542890390061395,-11.411081168045008,1.477951173915097,19.236729,19.587286,18.427832,1.1594543,,
209.5176438117643,0.5402062252696197,14.51392575065458,0.44704774124868646,-24.9215326132436,1.4252569912832416,3.8555968003674828,1.0728312247004852,19.76246,20.787746,18.547682,2.2400646,,
210.34323319592596,0.11546622675325226,14.290042627488667,0.0882742898347553,-2.470638526224006,0.23326977201007873,-9.94931698324809,0.17365825639540436,17.58528,18.125633,16.89111,1.2345238,,
209.79813127435818,0.21436125553481775,14.102473833058506,0.21218231234439228,-10.34100545151823,0.4855274736827836,-26.53522838866023,0.36398515341792564,18.733845,19.288105,18.023333,1.2647724,,
210.11063417483433,0.18820841195427374,14.067880833593927,0.15377559468763244,0.39887432978598913,0.3973678704564134,9.601561911228934,0.30299840273260775,18.3044,19.178337,17.336624,1.841713,,
210.20541153128508,0.03843289937722771,14.729804875802891,0.032328182226994934,-18.317636884571723,0.07105043226761215,-17.14285068030813,0.06590118057260483,11.251742,11.556297,10.807116,0.74918175,-9.088575829986254,0.6757383395091314
210.46081344951602,0.08960049050291326,14.374335863953057,0.07593541979216833,2.9744129305735783,0.1804270513808407,-5.177391180736697,0.16899658227930325,17.261845,17.598358,16.778618,0.8197403,,
209.64467735960883,0.963064453299588,14.278113453524512,0.7861927263221389,-16.24655749150021,2.8080807714069773,-0.05732981762859444,2.54366570529995,20.61092,21.266417,19.422297,1.84412,,
210.2688233730794,0.09566694311660265,14.849550573452856,0.07382465977931649,-11.077520105321582,0.22400027680465287,-9.173400409920566,0.15700235892482162,17.049635,17.763462,16.196888,1.5665741,,
210.13158546663027,0.10828110266405472,14.680157989923957,0.08197461393780055,12.978209268625585,0.23019388287733297,-19.429058687183144,0.16336767984925585,17.021343,18.264544,15.883056,2.3814878,,
210.1168853492806,0.3470202201168223,14.730718683112798,0.26104527266386396,-0.8912636291789294,0.7237318322198661,-6.0176928318812815,0.5129159900149294,19.096205,19.33293,18.489033,0.84389687,,
210.00576079797673,0.7190123137506301,14.999181725367894,0.5143667152117385,-13.470783331139227,1.5158700646921686,-5.594611437664624,1.0801036695221526,20.3536,20.456083,19.415413,1.0406704,,
210.44131651245394,0.13466139630455853,14.429136561097867,0.11598320635014045,-1.4888413894369028,0.28807340831345146,-2.120715596122283,0.28874121577174117,17.885584,18.345354,17.292938,1.0524158,,
209.66168299208272,0.06045744523310516,14.73850661477886,0.05721060805377612,-10.848452374808048,0.1309967335286125,1.0110208369827816,0.10578238425666879,16.434937,16.735704,15.967438,0.7682667,,
209.79139674223194,0.4457966032039342,14.103711138519914,0.4801342591533375,0.08708792899444662,0.8804029463770916,-2.81485056772585,0.6620245791431904,19.496658,20.098948,18.670856,1.428091,,
209.87321422227922,9.441244238006242,14.961334305751476,4.282436562419684,,,,,20.869167,21.035355,20.307596,0.7277584,,
210.11562440651034,0.5242641446906281,14.679219836282304,0.3965447606749101,-4.273590337953034,1.1150604461642488,-29.577580419002405,0.7703586526483674,19.738974,20.45356,18.46529,1.9882698,,
210.02289909834897,1.516329460415095,14.555731508837454,1.3146428227065312,-3.738316276747184,3.011654523948812,-27.265631902815993,2.7366236836068802,20.699232,20.84417,19.283863,1.5603065,,
209.75694405584298,30.647688023089923,14.465694963274512,37.457316648966604,,,,,20.88576,20.665714,19.755936,0.9097786,,
209.9649632128953,0.26664402016461947,14.284081234632056,0.20918564815276044,-2.2941475920574814,0.4844355821040114,-7.631072688481056,0.37049345774455517,18.71976,19.1091,18.26527,0.8438301,,
210.27711916635405,0.9957599059805602,14.450217247284792,0.5948771773693179,-7.968729969865368,1.591309756279464,-19.78029390024896,1.095701379495775,20.47572,21.332571,19.463829,1.868742,,
210.25490262307713,1.7957782354123053,14.196387286826665,2.657593817693375,,,,,20.963575,19.16954,19.930475,-0.7609348,,
209.6337875392009,0.07051906488569315,14.76848149133056,0.06068882707120684,-7.471468527174059,0.15409540696389962,-11.941052005896676,0.11733760327017674,16.558641,16.859451,16.07886,0.78059196,,
209.9357270672084,0.5647979276120135,14.619339772845688,0.46430284057274235,-0.5230306045281428,1.1311876106916205,-1.44486423058622,0.8713342426840259,19.915745,19.785404,19.230711,0.5546932,,
210.01524816977752,0.18216601943004399,14.885070625194361,0.12894624448798284,-0.9019813438002218,0.36314377181800667,-3.8866449111314165,0.2399991580731417,18.115053,18.39859,17.570278,0.8283119,,
209.74073213780258,0.043738086633737024,14.743219941263632,0.03510613437759154,-3.884354155605028,0.09233163093091389,-7.981041138447077,0.07103153405466048,15.794076,16.187563,15.239051,0.9485121,,
209.74567593617357,1.2466913187030593,14.241259030870552,1.8931373869148365,,,,,20.887754,21.407503,20.147709,1.2597942,,
209.72230902613165,0.45600844707117505,14.82038454126841,0.3505076261531259,-19.72273493473157,1.0093298833920556,-28.67053018672993,0.6774718164696774,19.588709,20.403303,18.576025,1.8272781,,
209.83359839586132,0.19611967834885147,14.768903370186008,0.16304379352071297,-29.770279052093045,0.4293517687911829,-5.113240489117288,0.3109729374565462,18.008928,19.53004,16.745083,2.784958,,
210.2805651654447,0.5206502028561671,14.768674105284695,0.3331746157031442,26.240154173224887,0.9030288819643307,-15.586881485156988,0.6364127021092782,19.581295,20.645775,18.342543,2.3032322,,
210.41902398529948,0.15162686964629923,14.428145956677533,0.11756007652670057,-10.690346681909844,0.33173111371932396,9.21894148030286,0.25080756123481546,18.049116,18.331528,17.614178,0.71735,,
209.5576785590418,5.23272272018724,14.744258053711517,2.8493060582110794,,,,,20.949589,21.302454,20.497955,0.8044987,,
209.60760646521572,1.1843220027210795,14.716175858688027,1.9505732326782534,,,,,20.760357,20.519794,20.335276,0.18451881,,
209.63329874421444,0.14168721985933583,14.323121051260037,0.11859860145479167,-17.888091368178657,0.29375034615773665,-12.823425777991467,0.22906982966732747,17.26014,17.99926,16.401985,1.5972748,,
209.95048144151318,2.4689487459189285,14.72958961209173,1.8176296181235059,,,,,20.766584,21.222507,19.703573,1.5189342,,
209.93259593739774,0.9469315434152383,14.546817522049317,0.8282342206378971,0.8410194859298743,2.1683299066647694,-11.63893040446689,1.8927427175886373,19.904654,20.236277,18.515734,1.7205429,,
210.3342033364985,6.242713795615688,14.846840014784755,2.628123762185688,,,,,19.039677,,,,,
209.73282994329347,0.6474841540130488,14.08651141573404,0.6108423426423277,-12.800248698028662,1.4194488076287932,0.8824931950872509,1.3108968036609832,19.857153,20.34514,19.199516,1.1456242,,
209.57256642072662,0.177040873878206,14.761591661017134,0.17412526565547468,-9.618360982297272,0.3823950413913842,-4.025797743436982,0.2890394096384292,18.355707,18.83816,17.722084,1.1160755,,
209.678107363169,0.07403683068898965,14.774442277040952,0.06339715613442617,-3.362283214846113,0.16026364515931785,-3.5688136583426484,0.12334181198561112,16.76488,17.06188,16.28709,0.7747898,,
210.1548454389756,0.028046431402414387,14.407905790172512,0.02023680425099261,-19.94613928479963,0.049029424268847106,7.012014134349695,0.040840836060855354,14.383887,14.86154,13.763563,1.0979767,,
210.10353256397923,0.24314925018243375,14.884832795157115,0.1522507912126561,1.3653735078842146,0.3968489785177639,-40.83543626540609,0.2677446225139982,18.478031,19.361792,17.525562,1.8362293,,
209.59558945522303,0.03777225028070191,14.635310710387404,0.03589161107671149,-15.700985510900551,0.08158113276053845,0.5085843005039206,0.06976762631724229,15.322502,15.674978,14.803282,0.8716965,,
209.82366119584512,2.8055553055578115,14.303235868240955,3.7129240493706734,,,,,19.450844,18.73063,17.292206,1.4384251,,
210.4700740108953,0.4729549461044301,14.427347749679711,0.3548842998438891,-12.460178606937713,0.9726542419574622,-4.141314116995112,0.7676913857854045,19.837078,20.478907,19.278131,1.2007751,,
210.17817803663505,3.1190639733492467,14.108826929948316,5.862985514173243,,,,,20.871029,21.750328,19.570873,2.1794548,,
209.80114372113607,0.10399202823291996,14.811699454838418,0.07894052167770561,-3.6581669194383224,0.20307861143582218,-2.6096427046787523,0.14934917968643252,17.291132,17.606867,16.769985,0.83688164,,
210.32567175185403,0.4923405553043054,14.736376051498828,0.3712217464905535,-1.9350878912089193,1.084312243377846,-8.379094476749696,0.8962941754556767,19.867517,20.193071,19.114218,1.0788536,,
209.56532816186578,0.3694797611671487,14.703851025987435,0.4184160001678331,5.9080331581394026,0.8095456426359845,-2.257803457996501,0.6255091583149129,17.71916,17.651522,16.712437,0.939085,,
210.20268886045386,0.2718764741050148,14.643617441680325,0.17280258119988165,-11.883567073364775,0.5723655263478731,-11.833745905033387,0.3318655132726076,18.766197,20.324986,17.523464,2.8015213,,
210.0554975844045,0.148603618641533,14.438258307294396,0.12167048644618794,-20.57743936064484,0.30813202412100954,-36.81242597431536,0.25020034752195147,18.011961,18.534534,17.355286,1.1792488,,
209.68605850499586,0.05415671564881804,14.76770450758206,0.04406948992911418,-12.417948123420729,0.10023729533012248,-8.291423068079578,0.07986024279098806,15.795984,16.113712,15.298998,0.81471443,,
210.04110442161416,0.03937802284050275,14.084350120358145,0.02938800742085402,-4.053975818065642,0.08427515931062228,-10.240777128683858,0.05846004098058485,15.259703,15.571097,14.7846575,0.7864399,,
210.0484870789114,0.07878394881640907,14.70485775485971,0.059162727517668476,-1.6017054345668864,0.17790616519078092,-2.4117299458014454,0.12061657710355365,16.890587,17.226189,16.364573,0.86161613,,
209.80556609003784,0.5615645601223073,14.459673443317934,0.4670895707430435,-0.22820761937836836,1.1971907519080778,-4.791991041916862,0.8095269335364085,19.842764,20.561554,18.710184,1.8513699,,
209.79976649754843,0.19876355331701542,14.816786756713936,0.1592877266053554,-5.576240075208409,0.40168919633300054,1.1781700058179387,0.3023280409240633,18.391829,19.261925,17.426743,1.8351822,,
209.73173411328244,1.1756908146324256,14.399806294988354,1.5141556121182924,,,,,20.743624,20.745115,20.446047,0.29906845,,
210.2963205358158,0.18325962131488807,14.626765341831868,0.12550352909456292,-3.887272470633207,0.3735977070339458,-5.238126189506687,0.2358114585643784,18.068844,18.478138,17.534224,0.9439144,,
209.55494395573078,0.028824071869620157,14.668129961414547,0.029457407982112594,7.503890626663965,0.0666026740253499,2.284782665706323,0.06742646772469758,14.555842,15.153059,13.836139,1.3169203,,
210.1874464679174,0.3782697155110448,14.61905502831552,0.25890071541648885,-3.9503344260587063,0.7275029036363206,-1.166158613953224,0.4747800774291636,19.312752,19.46826,18.726877,0.7413826,,
209.9923754201794,0.32737911756360727,14.357298171276566,0.26332595442694595,-8.309566849916003,0.5906049589812853,3.1829355128782124,0.48467437881540926,19.116346,20.384686,18.010813,2.3738728,,
209.53814508065935,0.09471004550298188,14.610747555674621,0.0801423845505748,-9.327979660366088,0.2282283937802988,6.758842461529738,0.17870282215291977,17.153889,17.773716,16.401312,1.3724041,,
209.69830063328234,7.281287370660213,14.188068652660615,4.803341955327778,,,,,20.98469,21.407698,19.793493,1.6142044,,
209.67881253129954,0.0493215192350763,14.71817256884748,0.04158363901160261,-23.40763647161807,0.09767168720749694,4.094711516841275,0.07952118482310742,15.644334,15.9463215,15.177345,0.7689762,,
209.62685639424635,0.8785819371417732,14.272669682461743,0.7150645164390447,1.3404898824973448,2.645008897059271,1.9191966851764348,2.375266979079823,20.563005,20.981243,19.54112,1.4401226,,
209.58344415271466,1.7847520259954648,14.267145234138539,2.140682037449567,,,,,20.77019,21.630972,20.312014,1.3189583,,
210.4223196710974,0.2565338873673891,14.733449808645252,0.19967491034591536,0.6655013041858999,0.532540383369656,-10.20740562600947,0.41765390010902015,18.688358,18.898544,18.265156,0.6333885,,
